2025-10-20 20:19:53.486855,Person_1,Angry,ALERT
2025-10-20 20:19:53.644003,Person_1,Sad,ALERT
2025-10-20 20:19:53.799733,Person_1,Sad,ALERT
2025-10-20 20:19:53.958866,Person_1,Angry,ALERT
2025-10-20 20:19:54.117153,Person_1,Sad,ALERT
2025-10-20 20:19:54.271772,Person_1,Sad,ALERT
2025-10-20 20:19:54.425643,Person_1,Sad,ALERT
2025-10-20 20:19:54.585023,Person_1,Sad,ALERT
2025-10-20 20:19:54.744187,Person_1,Sad,ALERT
2025-10-20 20:19:54.900796,Person_1,Sad,ALERT
2025-10-20 20:19:55.053545,Person_1,Sad,ALERT
2025-10-20 20:19:55.279472,Person_1,Sad,ALERT
2025-10-20 20:19:55.434780,Person_1,Sad,ALERT
2025-10-20 20:19:55.593761,Person_1,Sad,ALERT
2025-10-20 20:19:55.750809,Person_1,Sad,ALERT
2025-10-20 20:19:55.910174,Person_1,Sad,ALERT
2025-10-20 20:19:56.070575,Person_1,Sad,ALERT
2025-10-20 20:19:56.225124,Person_1,Sad,ALERT
2025-10-20 20:19:56.383479,Person_1,Sad,ALERT
2025-10-20 20:19:56.538844,Person_1,Sad,ALERT
2025-10-20 20:19:56.758636,Person_1,Sad,ALERT
2025-10-20 20:19:56.915679,Person_1,Sad,ALERT
2025-10-20 20:19:58.109011,Person_1,Sad,ALERT
2025-10-20 20:19:58.287041,Person_1,Neutral,NORMAL
2025-10-20 20:19:58.457311,Person_1,Sad,ALERT
2025-10-20 20:19:58.614387,Person_1,Happy,NORMAL
2025-10-20 20:19:58.769661,Person_1,Happy,NORMAL
2025-10-20 20:19:58.928047,Person_1,Happy,NORMAL
2025-10-20 20:19:59.085830,Person_1,Neutral,NORMAL
2025-10-20 20:19:59.239714,Person_1,Neutral,NORMAL
2025-10-20 20:19:59.401489,Person_1,Neutral,NORMAL
2025-10-20 20:19:59.613441,Person_1,Neutral,NORMAL
2025-10-20 20:19:59.763350,Person_1,Sad,ALERT
2025-10-20 20:19:59.918113,Person_1,Sad,ALERT
2025-10-20 20:20:00.075286,Person_1,Sad,ALERT
2025-10-20 20:20:00.234952,Person_1,Neutral,NORMAL
2025-10-20 20:20:00.389060,Person_1,Neutral,NORMAL
2025-10-20 20:20:00.547905,Person_1,Neutral,NORMAL
2025-10-20 20:20:04.282126,Person_1,Neutral,NORMAL
2025-10-20 20:20:04.444575,Person_1,Neutral,NORMAL
2025-10-20 20:20:05.040050,Person_1,Happy,NORMAL
2025-10-20 20:20:05.203863,Person_1,Neutral,NORMAL
2025-10-20 20:20:07.638528,Person_1,Neutral,NORMAL
2025-10-20 20:20:07.800899,Person_1,Neutral,NORMAL
2025-10-20 20:20:07.954694,Person_1,Neutral,NORMAL
2025-10-20 20:20:08.115015,Person_1,Neutral,NORMAL
2025-10-20 20:20:08.274400,Person_1,Neutral,NORMAL
2025-10-20 20:20:08.491155,Person_1,Neutral,NORMAL
2025-10-20 20:20:08.672744,Person_1,Neutral,NORMAL
2025-10-20 20:20:08.845458,Person_1,Neutral,NORMAL
2025-10-20 20:20:09.022161,Person_1,Neutral,NORMAL
2025-10-20 20:20:09.210560,Person_1,Neutral,NORMAL
2025-10-20 20:20:09.381829,Person_1,Neutral,NORMAL
2025-10-20 20:20:09.553120,Person_1,Neutral,NORMAL
2025-10-20 20:20:09.729380,Person_1,Neutral,NORMAL
2025-10-20 20:20:09.901054,Person_1,Neutral,NORMAL
2025-10-20 20:20:10.158281,Person_1,Neutral,NORMAL
2025-10-20 20:20:10.345858,Person_1,Neutral,NORMAL
2025-10-20 20:20:10.518767,Person_1,Neutral,NORMAL
2025-10-20 20:20:10.707059,Person_1,Neutral,NORMAL
2025-10-20 20:20:10.882811,Person_1,Neutral,NORMAL
2025-10-20 20:20:11.216278,Person_1,Happy,NORMAL
2025-10-20 20:20:11.403468,Person_1,Sad,ALERT
2025-10-20 20:20:11.716119,Person_1,Neutral,NORMAL
2025-10-20 20:20:11.914268,Person_1,Neutral,NORMAL
2025-10-20 20:20:12.182435,Person_1,Neutral,NORMAL
2025-10-20 20:20:12.382231,Person_1,Neutral,NORMAL
2025-10-20 20:20:12.569041,Person_1,Neutral,NORMAL
2025-10-20 20:20:12.741475,Person_1,Neutral,NORMAL
2025-10-20 20:20:12.911663,Person_1,Neutral,NORMAL
2025-10-20 20:20:13.086986,Person_1,Neutral,NORMAL
2025-10-20 20:20:13.262018,Person_1,Neutral,NORMAL
2025-10-20 20:20:13.454028,Person_1,Neutral,NORMAL
2025-10-20 20:20:13.628153,Person_1,Neutral,NORMAL
2025-10-20 20:20:13.809018,Person_1,Neutral,NORMAL
2025-10-20 20:20:13.975666,Person_1,Sad,ALERT
2025-10-20 20:20:14.218598,Person_1,Sad,ALERT
2025-10-20 20:20:14.387078,Person_1,Sad,ALERT
2025-10-20 20:20:14.561634,Person_1,Sad,ALERT
2025-10-20 20:20:14.733161,Person_1,Sad,ALERT
2025-10-20 20:20:14.906095,Person_1,Sad,ALERT
2025-10-20 20:20:16.653879,Person_1,Neutral,NORMAL
2025-10-20 20:20:16.822857,Person_1,Neutral,NORMAL
2025-10-20 20:20:16.976992,Person_1,Sad,ALERT
2025-10-20 20:20:17.133840,Person_1,Neutral,NORMAL
2025-10-20 20:20:17.291375,Person_1,Neutral,NORMAL
2025-10-20 20:20:17.445551,Person_1,Neutral,NORMAL
2025-10-20 20:20:17.664034,Person_1,Neutral,NORMAL
2025-10-20 20:20:17.821561,Person_1,Neutral,NORMAL
2025-10-20 20:20:17.978452,Person_1,Neutral,NORMAL
2025-10-20 20:20:18.138062,Person_1,Sad,ALERT
2025-10-20 20:20:18.295514,Person_1,Neutral,NORMAL
2025-10-20 20:20:18.450694,Person_1,Neutral,NORMAL
2025-10-20 20:20:18.612446,Person_1,Neutral,NORMAL
2025-10-20 20:20:18.780796,Person_1,Neutral,NORMAL
2025-10-20 20:20:18.961137,Person_1,Neutral,NORMAL
2025-10-20 20:20:19.213602,Person_1,Neutral,NORMAL
2025-10-20 20:20:19.404622,Person_1,Neutral,NORMAL
2025-10-20 20:20:19.577313,Person_1,Neutral,NORMAL
2025-10-20 20:20:19.750189,Person_1,Neutral,NORMAL
2025-10-20 20:20:19.942127,Person_1,Neutral,NORMAL
2025-10-20 20:20:20.127558,Person_1,Neutral,NORMAL
2025-10-20 20:20:20.301078,Person_1,Neutral,NORMAL
2025-10-20 20:20:20.472350,Person_1,Neutral,NORMAL
2025-10-20 20:20:20.647402,Person_1,Neutral,NORMAL
2025-10-20 20:20:20.819118,Person_1,Neutral,NORMAL
2025-10-20 20:20:20.994794,Person_1,Neutral,NORMAL
2025-10-20 20:20:21.238472,Person_1,Neutral,NORMAL
2025-10-20 20:20:21.425232,Person_1,Neutral,NORMAL
2025-10-20 20:20:21.614600,Person_1,Neutral,NORMAL
2025-10-20 20:20:21.801993,Person_1,Neutral,NORMAL
2025-10-20 20:20:21.990466,Person_1,Neutral,NORMAL
2025-10-20 20:20:22.181525,Person_1,Neutral,NORMAL
2025-10-20 20:20:22.372239,Person_1,Neutral,NORMAL
2025-10-20 20:20:22.558816,Person_1,Neutral,NORMAL
2025-10-20 20:20:23.266296,Person_1,Neutral,NORMAL
2025-10-20 20:20:23.453918,Person_1,Neutral,NORMAL
2025-10-20 20:20:23.645669,Person_1,Neutral,NORMAL
2025-10-20 20:20:23.834308,Person_1,Neutral,NORMAL
2025-10-20 20:20:24.027880,Person_1,Neutral,NORMAL
2025-10-20 20:20:24.214500,Person_1,Neutral,NORMAL
2025-10-20 20:20:24.399842,Person_1,Neutral,NORMAL
2025-10-20 20:20:24.576608,Person_1,Neutral,NORMAL
2025-10-20 20:20:24.762451,Person_1,Neutral,NORMAL
2025-10-20 20:20:24.998142,Person_1,Sad,ALERT
2025-10-20 20:20:25.039184,Person_2,Neutral,NORMAL
2025-10-20 20:20:25.218260,Person_1,Sad,ALERT
2025-10-20 20:20:25.258599,Person_2,Neutral,NORMAL
2025-10-20 20:20:25.449878,Person_1,Sad,ALERT
2025-10-20 20:20:25.652844,Person_1,Angry,ALERT
2025-10-20 20:20:25.829228,Person_1,Angry,ALERT
2025-10-20 20:20:26.005133,Person_1,Sad,ALERT
2025-10-20 20:20:28.016952,Person_1,Neutral,NORMAL
2025-10-20 20:20:32.263117,Person_1,Fear,ALERT
2025-10-20 20:20:34.039735,Person_1,Neutral,NORMAL
2025-10-20 20:20:34.204139,Person_1,Neutral,NORMAL
2025-10-20 20:20:34.370221,Person_1,Neutral,NORMAL
2025-10-20 20:20:34.525525,Person_1,Neutral,NORMAL
2025-10-20 20:20:34.683120,Person_1,Fear,ALERT
2025-10-20 20:20:34.718829,Person_2,Neutral,NORMAL
2025-10-20 20:20:34.932353,Person_1,Neutral,NORMAL
2025-10-20 20:20:35.090306,Person_1,Fear,ALERT
2025-10-20 20:20:35.124876,Person_2,Neutral,NORMAL
2025-10-20 20:20:35.284346,Person_1,Sad,ALERT
2025-10-20 20:20:35.318716,Person_2,Neutral,NORMAL
2025-10-20 20:20:35.474895,Person_1,Fear,ALERT
2025-10-20 20:20:35.508511,Person_2,Neutral,NORMAL
2025-10-20 20:20:35.664751,Person_1,Happy,NORMAL
2025-10-20 20:20:35.698529,Person_2,Neutral,NORMAL
2025-10-20 20:20:35.874510,Person_1,Neutral,NORMAL
2025-10-20 20:20:35.914356,Person_2,Angry,ALERT
2025-10-20 20:20:36.097510,Person_1,Sad,ALERT
2025-10-20 20:20:36.288795,Person_1,Neutral,NORMAL
2025-10-20 20:20:36.333589,Person_2,Angry,ALERT
2025-10-20 20:20:36.523808,Person_1,Angry,ALERT
2025-10-20 20:20:36.565777,Person_2,Neutral,NORMAL
2025-10-20 20:20:36.829966,Person_1,Angry,ALERT
2025-10-20 20:20:36.874594,Person_2,Neutral,NORMAL
2025-10-20 20:20:37.073528,Person_1,Angry,ALERT
2025-10-20 20:20:37.115542,Person_2,Neutral,NORMAL
2025-10-20 20:20:37.311816,Person_1,Angry,ALERT
2025-10-20 20:20:39.208950,Person_2,Neutral,NORMAL
2025-10-20 20:20:39.383750,Person_1,Fear,ALERT
2025-10-20 20:20:39.418616,Person_2,Neutral,NORMAL
2025-10-20 20:20:39.587168,Person_1,Angry,ALERT
2025-10-20 20:20:39.623671,Person_2,Neutral,NORMAL
2025-10-20 20:20:39.776413,Person_1,Fear,ALERT
2025-10-20 20:20:39.812703,Person_2,Neutral,NORMAL
2025-10-20 20:20:39.966914,Person_1,Fear,ALERT
2025-10-20 20:20:40.002228,Person_2,Neutral,NORMAL
2025-10-20 20:20:40.172391,Person_1,Fear,ALERT
2025-10-20 20:20:40.210282,Person_2,Happy,NORMAL
2025-10-20 20:20:40.360952,Person_1,Fear,ALERT
2025-10-20 20:20:40.396351,Person_2,Happy,NORMAL
2025-10-20 20:20:40.629029,Person_1,Fear,ALERT
2025-10-20 20:20:40.662448,Person_2,Happy,NORMAL
2025-10-20 20:20:40.819459,Person_1,Fear,ALERT
2025-10-20 20:20:40.853137,Person_2,Happy,NORMAL
2025-10-20 20:20:41.026525,Person_1,Angry,ALERT
2025-10-20 20:20:41.065491,Person_2,Happy,NORMAL
2025-10-20 20:20:41.265203,Person_1,Fear,ALERT
2025-10-20 20:20:41.301854,Person_2,Neutral,NORMAL
2025-10-20 20:20:41.489679,Person_1,Neutral,NORMAL
2025-10-20 20:20:41.690948,Person_1,Happy,NORMAL
2025-10-20 20:20:41.730019,Person_2,Neutral,NORMAL
2025-10-20 20:20:41.923896,Person_1,Angry,ALERT
2025-10-20 20:20:41.961687,Person_2,Neutral,NORMAL
2025-10-20 20:20:42.149762,Person_1,Fear,ALERT
2025-10-20 20:20:42.188805,Person_2,Neutral,NORMAL
2025-10-20 20:20:42.369795,Person_1,Angry,ALERT
2025-10-20 20:20:43.732019,Person_2,Neutral,NORMAL
2025-10-20 20:20:44.470863,Person_1,Fear,ALERT
2025-10-20 20:20:44.778244,Person_1,Fear,ALERT
2025-10-20 20:20:44.991006,Person_1,Neutral,NORMAL
2025-10-20 20:20:45.035014,Person_2,Fear,ALERT
2025-10-20 20:20:45.240515,Person_1,Fear,ALERT
2025-10-20 20:20:45.283710,Person_2,Sad,ALERT
2025-10-20 20:20:45.484042,Person_1,Fear,ALERT
2025-10-20 20:20:45.529848,Person_2,Sad,ALERT
2025-10-20 20:20:45.730047,Person_1,Fear,ALERT
2025-10-20 20:20:45.775003,Person_2,Neutral,NORMAL
2025-10-20 20:20:46.042620,Person_1,Fear,ALERT
2025-10-20 20:20:46.085053,Person_2,Neutral,NORMAL
2025-10-20 20:20:46.275350,Person_1,Fear,ALERT
2025-10-20 20:20:46.316903,Person_2,Neutral,NORMAL
2025-10-20 20:20:46.522524,Person_1,Fear,ALERT
2025-10-20 20:20:46.572661,Person_2,Neutral,NORMAL
2025-10-20 20:20:46.782187,Person_1,Fear,ALERT
2025-10-20 20:20:46.826965,Person_2,Neutral,NORMAL
2025-10-20 20:20:47.024318,Person_1,Neutral,NORMAL
2025-10-20 20:20:47.235523,Person_1,Fear,ALERT
2025-10-20 20:20:47.276832,Person_2,Neutral,NORMAL
2025-10-20 20:20:47.480984,Person_1,Angry,ALERT
2025-10-20 20:20:49.660876,Person_2,Neutral,NORMAL
2025-10-20 20:20:49.834122,Person_1,Neutral,NORMAL
2025-10-20 20:20:49.986733,Person_1,Neutral,NORMAL
2025-10-20 20:20:50.210699,Person_1,Fear,ALERT
2025-10-20 20:20:50.245533,Person_2,Neutral,NORMAL
2025-10-20 20:20:50.397489,Person_1,Neutral,NORMAL
2025-10-20 20:20:50.560154,Person_1,Neutral,NORMAL
2025-10-20 20:20:50.715957,Person_1,Fear,ALERT
2025-10-20 20:20:50.750333,Person_2,Neutral,NORMAL
2025-10-20 20:20:50.926264,Person_1,Fear,ALERT
2025-10-20 20:20:50.959026,Person_2,Neutral,NORMAL
2025-10-20 20:20:51.124125,Person_1,Fear,ALERT
2025-10-20 20:20:51.159488,Person_2,Neutral,NORMAL
2025-10-20 20:20:51.336696,Person_1,Fear,ALERT
2025-10-20 20:20:51.372194,Person_2,Neutral,NORMAL
2025-10-20 20:20:51.538621,Person_1,Fear,ALERT
2025-10-20 20:20:51.572792,Person_2,Neutral,NORMAL
2025-10-20 20:20:51.744820,Person_1,Neutral,NORMAL
2025-10-20 20:20:51.922281,Person_1,Neutral,NORMAL
2025-10-20 20:20:52.175458,Person_1,Neutral,NORMAL
2025-10-20 20:20:52.365722,Person_1,Neutral,NORMAL
2025-10-20 20:20:52.558759,Person_1,Fear,ALERT
2025-10-20 20:20:53.942537,Person_2,Neutral,NORMAL
2025-10-20 20:20:54.121155,Person_1,Neutral,NORMAL
2025-10-20 20:20:54.270854,Person_1,Neutral,NORMAL
2025-10-20 20:20:54.429889,Person_1,Neutral,NORMAL
2025-10-20 20:20:54.587086,Person_1,Neutral,NORMAL
2025-10-20 20:20:54.749897,Person_1,Fear,ALERT
2025-10-20 20:20:54.789078,Person_2,Neutral,NORMAL
2025-10-20 20:20:54.973579,Person_1,Neutral,NORMAL
2025-10-20 20:20:55.228645,Person_1,Fear,ALERT
2025-10-20 20:20:55.269861,Person_2,Neutral,NORMAL
2025-10-20 20:20:55.465717,Person_1,Happy,NORMAL
2025-10-20 20:20:55.505411,Person_2,Happy,NORMAL
2025-10-20 20:20:55.701745,Person_1,Fear,ALERT
2025-10-20 20:20:55.743858,Person_2,Happy,NORMAL
2025-10-20 20:20:55.941814,Person_1,Happy,NORMAL
2025-10-20 20:20:56.165876,Person_1,Fear,ALERT
2025-10-20 20:20:56.215875,Person_2,Happy,NORMAL
2025-10-20 20:20:56.444328,Person_1,Angry,ALERT
2025-10-20 20:20:56.509912,Person_2,Happy,NORMAL
2025-10-20 20:20:56.748110,Person_1,Happy,NORMAL
2025-10-20 20:20:56.960882,Person_1,Fear,ALERT
2025-10-20 20:20:57.003314,Person_2,Happy,NORMAL
2025-10-20 20:20:57.197342,Person_1,Angry,ALERT
2025-10-20 20:20:57.239913,Person_2,Happy,NORMAL
2025-10-20 20:20:57.442408,Person_1,Fear,ALERT
2025-10-20 20:20:57.489059,Person_2,Happy,NORMAL
2025-10-20 20:20:57.766923,Person_1,Fear,ALERT
2025-10-20 20:20:59.165702,Person_2,Happy,NORMAL
2025-10-20 20:20:59.321387,Person_1,Fear,ALERT
2025-10-20 20:20:59.358399,Person_2,Happy,NORMAL
2025-10-20 20:20:59.529561,Person_1,Angry,ALERT
2025-10-20 20:20:59.567075,Person_2,Neutral,NORMAL
2025-10-20 20:20:59.734263,Person_1,Fear,ALERT
2025-10-20 20:20:59.772042,Person_2,Neutral,NORMAL
2025-10-20 20:20:59.954308,Person_1,Fear,ALERT
2025-10-20 20:20:59.993194,Person_2,Neutral,NORMAL
2025-10-20 20:21:00.180342,Person_1,Fear,ALERT
2025-10-20 20:21:00.220454,Person_2,Happy,NORMAL
2025-10-20 20:21:00.418761,Person_1,Fear,ALERT
2025-10-20 20:21:00.459536,Person_2,Happy,NORMAL
2025-10-20 20:21:00.664320,Person_1,Angry,ALERT
2025-10-20 20:21:00.714326,Person_2,Happy,NORMAL
2025-10-20 20:21:00.992020,Person_1,Fear,ALERT
2025-10-20 20:21:01.066561,Person_2,Happy,NORMAL
2025-10-20 20:21:01.475548,Person_1,Fear,ALERT
2025-10-20 20:21:01.556779,Person_2,Neutral,NORMAL
2025-10-20 20:21:01.816786,Person_1,Fear,ALERT
2025-10-20 20:21:01.868000,Person_2,Happy,NORMAL
2025-10-20 20:21:02.092594,Person_1,Fear,ALERT
2025-10-20 20:21:02.137944,Person_2,Happy,NORMAL
2025-10-20 20:21:02.340742,Person_1,Fear,ALERT
2025-10-20 20:21:02.382967,Person_2,Happy,NORMAL
2025-10-20 20:21:02.572264,Person_1,Happy,NORMAL
2025-10-20 20:21:02.766677,Person_1,Angry,ALERT
2025-10-20 20:21:02.810024,Person_2,Happy,NORMAL
2025-10-20 20:21:03.002262,Person_1,Fear,ALERT
2025-10-20 20:21:08.573442,Person_2,Neutral,NORMAL
2025-10-20 20:21:08.730495,Person_1,Neutral,NORMAL
2025-10-20 20:21:08.884223,Person_1,Neutral,NORMAL
2025-10-20 20:21:09.042330,Person_1,Neutral,NORMAL
2025-10-20 20:21:09.263759,Person_1,Neutral,NORMAL
2025-10-20 20:21:09.425571,Person_1,Neutral,NORMAL
2025-10-20 20:21:09.597739,Person_1,Neutral,NORMAL
2025-10-20 20:21:09.757443,Person_1,Neutral,NORMAL
2025-10-20 20:21:09.914626,Person_1,Neutral,NORMAL
2025-10-20 20:21:10.079448,Person_1,Neutral,NORMAL
2025-10-20 20:21:10.240707,Person_1,Neutral,NORMAL
2025-10-20 20:21:10.399743,Person_1,Neutral,NORMAL
2025-10-20 20:21:10.558123,Person_1,Neutral,NORMAL
2025-10-20 20:21:10.716889,Person_1,Neutral,NORMAL
2025-10-20 20:21:10.969419,Person_1,Neutral,NORMAL
2025-10-20 20:21:11.141400,Person_1,Neutral,NORMAL
2025-10-20 20:21:11.302179,Person_1,Neutral,NORMAL
2025-10-20 20:21:11.452839,Person_1,Neutral,NORMAL
2025-10-20 20:21:11.615869,Person_1,Neutral,NORMAL
2025-10-20 20:21:11.766955,Person_1,Neutral,NORMAL
2025-10-20 20:21:11.927098,Person_1,Neutral,NORMAL
2025-10-20 20:21:12.090230,Person_1,Neutral,NORMAL
2025-10-20 20:21:12.265958,Person_1,Neutral,NORMAL
2025-10-20 20:21:12.444451,Person_1,Neutral,NORMAL
2025-10-20 20:21:12.695072,Person_1,Neutral,NORMAL
2025-10-20 20:21:12.885817,Person_1,Neutral,NORMAL
2025-10-20 20:21:13.089956,Person_1,Neutral,NORMAL
2025-10-20 20:21:13.298173,Person_1,Neutral,NORMAL
2025-10-20 20:21:13.492584,Person_1,Neutral,NORMAL
2025-10-20 20:21:13.694332,Person_1,Neutral,NORMAL
2025-10-20 20:21:13.885899,Person_1,Neutral,NORMAL
2025-10-20 20:21:14.074305,Person_1,Neutral,NORMAL
2025-10-20 20:21:14.286376,Person_1,Neutral,NORMAL
2025-10-20 20:21:14.506689,Person_1,Neutral,NORMAL
2025-10-20 20:21:14.814435,Person_1,Neutral,NORMAL
2025-10-20 20:21:15.104178,Person_1,Neutral,NORMAL
2025-10-20 20:21:15.384526,Person_1,Neutral,NORMAL
2025-10-20 20:21:15.637819,Person_1,Happy,NORMAL
2025-10-20 20:21:15.870769,Person_1,Happy,NORMAL
2025-10-20 20:21:16.098061,Person_1,Happy,NORMAL
2025-10-20 20:21:16.323877,Person_1,Happy,NORMAL
2025-10-20 20:21:16.557590,Person_1,Happy,NORMAL
2025-10-20 20:21:16.789085,Person_1,Neutral,NORMAL
2025-10-20 20:21:17.096206,Person_1,Neutral,NORMAL
2025-10-20 20:21:17.324192,Person_1,Neutral,NORMAL
2025-10-20 20:21:17.535020,Person_1,Neutral,NORMAL
2025-10-20 20:21:17.751174,Person_1,Neutral,NORMAL
2025-10-20 20:21:17.950076,Person_1,Neutral,NORMAL
2025-10-20 20:21:18.137083,Person_1,Neutral,NORMAL
2025-10-20 20:21:18.332234,Person_1,Neutral,NORMAL
2025-10-20 20:21:18.537814,Person_1,Neutral,NORMAL
2025-10-20 20:21:18.742607,Person_1,Neutral,NORMAL
2025-10-20 20:21:18.969752,Person_1,Neutral,NORMAL
2025-10-20 20:21:19.303344,Person_1,Neutral,NORMAL
2025-10-20 20:21:19.567524,Person_1,Neutral,NORMAL
2025-10-20 20:21:19.807153,Person_1,Neutral,NORMAL
2025-10-20 20:21:20.034701,Person_1,Neutral,NORMAL
2025-10-20 20:21:20.232173,Person_1,Neutral,NORMAL
2025-10-20 20:21:20.436883,Person_1,Neutral,NORMAL
2025-10-20 20:21:20.638956,Person_1,Neutral,NORMAL
2025-10-20 20:21:20.844479,Person_1,Neutral,NORMAL
2025-10-20 20:21:21.049058,Person_1,Neutral,NORMAL
2025-10-20 20:21:21.321696,Person_1,Neutral,NORMAL
2025-10-20 20:21:21.530658,Person_1,Neutral,NORMAL
2025-10-20 20:21:21.725194,Person_1,Neutral,NORMAL
2025-10-20 20:21:21.931605,Person_1,Neutral,NORMAL
2025-10-20 20:21:22.133098,Person_1,Neutral,NORMAL
2025-10-20 20:21:22.322895,Person_1,Neutral,NORMAL
2025-10-20 20:21:22.511351,Person_1,Neutral,NORMAL
2025-10-20 20:21:22.715681,Person_1,Neutral,NORMAL
2025-10-20 20:21:22.901999,Person_1,Neutral,NORMAL
2025-10-20 20:21:23.097875,Person_1,Neutral,NORMAL
2025-10-20 20:21:23.364388,Person_1,Neutral,NORMAL
2025-10-20 20:21:23.565914,Person_1,Neutral,NORMAL
2025-10-20 20:21:23.764316,Person_1,Neutral,NORMAL
